coid,mdate,tcri,scr,xcdt
5244,2022-12-01 00:00:00+00:00,6,575,
5244,2023-12-01 00:00:00+00:00,6,544,
5244,2024-12-01 00:00:00+00:00,6,510,
5245,2014-12-01 00:00:00+00:00,6,638,
5245,2015-12-01 00:00:00+00:00,6,676,
5245,2016-12-01 00:00:00+00:00,6,667,
5245,2017-12-01 00:00:00+00:00,6,675,
5245,2018-12-01 00:00:00+00:00,6,504,
5245,2019-12-01 00:00:00+00:00,7,342,
5245,2020-12-01 00:00:00+00:00,7,492,
5245,2021-12-01 00:00:00+00:00,7,628,
5245,2022-12-01 00:00:00+00:00,6,596,
5245,2023-12-01 00:00:00+00:00,6,259,
5245,2024-12-01 00:00:00+00:00,7,263,
5251,2014-12-01 00:00:00+00:00,5,620,
5251,2015-12-01 00:00:00+00:00,5,499,
5251,2016-12-01 00:00:00+00:00,5,501,
5251,2017-12-01 00:00:00+00:00,6,255,
5251,2018-12-01 00:00:00+00:00,7,333,
5251,2019-12-01 00:00:00+00:00,8,321,
5251,2020-12-01 00:00:00+00:00,8,240,
5251,2021-12-01 00:00:00+00:00,8,239,
5251,2022-12-01 00:00:00+00:00,8,319,
5251,2023-12-01 00:00:00+00:00,8,291,
5251,2024-12-01 00:00:00+00:00,8,286,
5258,2014-12-01 00:00:00+00:00,6,397,
5258,2015-12-01 00:00:00+00:00,6,474,
5258,2016-12-01 00:00:00+00:00,6,621,
5258,2017-12-01 00:00:00+00:00,7,350,
5258,2018-12-01 00:00:00+00:00,8,120,
5258,2019-12-01 00:00:00+00:00,8,278,
5258,2020-12-01 00:00:00+00:00,8,421,
5258,2021-12-01 00:00:00+00:00,7,428,
5258,2022-12-01 00:00:00+00:00,6,656,
5258,2023-12-01 00:00:00+00:00,5,715,
5258,2024-12-01 00:00:00+00:00,5,577,
5263,2014-12-01 00:00:00+00:00,6,723,
5263,2015-12-01 00:00:00+00:00,6,464,
5263,2016-12-01 00:00:00+00:00,6,396,
5263,2017-12-01 00:00:00+00:00,6,525,
5263,2018-12-01 00:00:00+00:00,6,505,
5263,2019-12-01 00:00:00+00:00,6,540,
5263,2020-12-01 00:00:00+00:00,7,285,
5263,2021-12-01 00:00:00+00:00,7,231,
5263,2022-12-01 00:00:00+00:00,7,238,
5263,2023-12-01 00:00:00+00:00,7,248,
5263,2024-12-01 00:00:00+00:00,7,298,
5269,2014-12-01 00:00:00+00:00,6,663,
5269,2015-12-01 00:00:00+00:00,6,624,
5269,2016-12-01 00:00:00+00:00,6,681,
5269,2017-12-01 00:00:00+00:00,5,736,
5269,2018-12-01 00:00:00+00:00,5,760,
5272,2014-12-01 00:00:00+00:00,6,645,
5272,2015-12-01 00:00:00+00:00,6,447,
5272,2016-12-01 00:00:00+00:00,6,532,
5272,2017-12-01 00:00:00+00:00,6,510,
5272,2018-12-01 00:00:00+00:00,7,311,
5272,2019-12-01 00:00:00+00:00,7,311,
5272,2020-12-01 00:00:00+00:00,7,302,
5272,2021-12-01 00:00:00+00:00,7,405,
5272,2022-12-01 00:00:00+00:00,7,343,
5272,2023-12-01 00:00:00+00:00,7,260,
5272,2024-12-01 00:00:00+00:00,7,253,
5274,2014-12-01 00:00:00+00:00,6,735,
5274,2015-12-01 00:00:00+00:00,6,742,
5274,2016-12-01 00:00:00+00:00,5,745,
5274,2017-12-01 00:00:00+00:00,5,756,
5274,2018-12-01 00:00:00+00:00,5,756,
5274,2019-12-01 00:00:00+00:00,5,759,
5278,2014-12-01 00:00:00+00:00,6,481,
5278,2015-12-01 00:00:00+00:00,7,267,
5278,2016-12-01 00:00:00+00:00,7,254,
5278,2017-12-01 00:00:00+00:00,7,414,
5278,2018-12-01 00:00:00+00:00,6,760,
5278,2019-12-01 00:00:00+00:00,6,765,
5278,2020-12-01 00:00:00+00:00,6,764,
5278,2021-12-01 00:00:00+00:00,6,765,
5278,2022-12-01 00:00:00+00:00,6,731,
5278,2023-12-01 00:00:00+00:00,6,645,
5278,2024-12-01 00:00:00+00:00,7,530,
5283,2014-12-01 00:00:00+00:00,6,625,
5283,2015-12-01 00:00:00+00:00,6,611,
5283,2016-12-01 00:00:00+00:00,5,727,
5283,2017-12-01 00:00:00+00:00,5,748,
5283,2018-12-01 00:00:00+00:00,5,658,
5283,2019-12-01 00:00:00+00:00,5,681,
5285,2014-12-01 00:00:00+00:00,6,555,
5285,2015-12-01 00:00:00+00:00,6,520,
5285,2016-12-01 00:00:00+00:00,6,450,
5285,2017-12-01 00:00:00+00:00,6,533,
5285,2018-12-01 00:00:00+00:00,6,553,
5285,2019-12-01 00:00:00+00:00,6,484,
5285,2020-12-01 00:00:00+00:00,6,406,
5285,2021-12-01 00:00:00+00:00,6,629,
5285,2022-12-01 00:00:00+00:00,6,586,
5285,2023-12-01 00:00:00+00:00,6,489,
5287,2014-12-01 00:00:00+00:00,5,735,
5287,2015-12-01 00:00:00+00:00,5,765,
5287,2016-12-01 00:00:00+00:00,5,767,
5287,2017-12-01 00:00:00+00:00,5,643,
5287,2018-12-01 00:00:00+00:00,5,773,
5287,2019-12-01 00:00:00+00:00,5,771,
5287,2020-12-01 00:00:00+00:00,5,775,
5287,2021-12-01 00:00:00+00:00,5,778,
5287,2022-12-01 00:00:00+00:00,5,771,
5287,2023-12-01 00:00:00+00:00,5,781,
5287,2024-12-01 00:00:00+00:00,5,791,
5289,2014-12-01 00:00:00+00:00,5,722,
5289,2015-12-01 00:00:00+00:00,5,729,
5289,2016-12-01 00:00:00+00:00,5,642,
5291,2014-12-01 00:00:00+00:00,6,532,
5291,2015-12-01 00:00:00+00:00,6,357,
5291,2016-12-01 00:00:00+00:00,6,349,
5291,2017-12-01 00:00:00+00:00,6,341,
5291,2018-12-01 00:00:00+00:00,6,401,
5291,2019-12-01 00:00:00+00:00,6,514,
5291,2020-12-01 00:00:00+00:00,6,450,
5291,2021-12-01 00:00:00+00:00,6,572,
5291,2022-12-01 00:00:00+00:00,6,609,
5291,2023-12-01 00:00:00+00:00,6,290,
5291,2024-12-01 00:00:00+00:00,6,263,
5292,2019-12-01 00:00:00+00:00,6,436,上市前
5292,2020-12-01 00:00:00+00:00,6,566,
5292,2021-12-01 00:00:00+00:00,6,570,
5292,2022-12-01 00:00:00+00:00,6,619,
5292,2023-12-01 00:00:00+00:00,6,653,
5292,2024-12-01 00:00:00+00:00,6,642,
5299,2014-12-01 00:00:00+00:00,6,439,
5299,2015-12-01 00:00:00+00:00,6,359,
5299,2016-12-01 00:00:00+00:00,6,454,
5299,2017-12-01 00:00:00+00:00,6,648,
5299,2018-12-01 00:00:00+00:00,5,693,
5299,2019-12-01 00:00:00+00:00,5,687,
5299,2020-12-01 00:00:00+00:00,5,704,
5299,2021-12-01 00:00:00+00:00,5,711,
5299,2022-12-01 00:00:00+00:00,5,602,
5299,2023-12-01 00:00:00+00:00,5,472,
5299,2024-12-01 00:00:00+00:00,5,537,
5301,2014-12-01 00:00:00+00:00,9,469,
5301,2015-12-01 00:00:00+00:00,9,312,
5301,2016-12-01 00:00:00+00:00,9,166,
5301,2017-12-01 00:00:00+00:00,9,152,
5301,2018-12-01 00:00:00+00:00,9,213,
5301,2019-12-01 00:00:00+00:00,9,-12,
5301,2020-12-01 00:00:00+00:00,9,-227,
5301,2021-12-01 00:00:00+00:00,9,-74,
5301,2022-12-01 00:00:00+00:00,9,152,
5301,2023-12-01 00:00:00+00:00,9,165,
5301,2024-12-01 00:00:00+00:00,9,147,
5302,2014-12-01 00:00:00+00:00,8,251,
5302,2015-12-01 00:00:00+00:00,8,229,
5302,2016-12-01 00:00:00+00:00,8,203,
5302,2017-12-01 00:00:00+00:00,8,191,
5302,2018-12-01 00:00:00+00:00,8,238,
5302,2019-12-01 00:00:00+00:00,9,142,
5302,2020-12-01 00:00:00+00:00,9,8,
5302,2021-12-01 00:00:00+00:00,9,95,
5302,2022-12-01 00:00:00+00:00,9,47,
5302,2023-12-01 00:00:00+00:00,9,72,
5302,2024-12-01 00:00:00+00:00,9,36,
5306,2014-12-01 00:00:00+00:00,5,701,
5306,2015-12-01 00:00:00+00:00,5,723,
5306,2016-12-01 00:00:00+00:00,5,630,
5306,2017-12-01 00:00:00+00:00,5,671,
5306,2018-12-01 00:00:00+00:00,5,640,
5306,2019-12-01 00:00:00+00:00,5,660,
5309,2014-12-01 00:00:00+00:00,8,277,
5309,2015-12-01 00:00:00+00:00,8,177,
5309,2016-12-01 00:00:00+00:00,7,343,
5309,2017-12-01 00:00:00+00:00,7,346,
5309,2018-12-01 00:00:00+00:00,7,363,
5309,2019-12-01 00:00:00+00:00,7,276,
5309,2020-12-01 00:00:00+00:00,7,359,
5309,2021-12-01 00:00:00+00:00,6,404,
5309,2022-12-01 00:00:00+00:00,6,617,
5309,2023-12-01 00:00:00+00:00,6,530,
5309,2024-12-01 00:00:00+00:00,6,422,
5310,2014-12-01 00:00:00+00:00,8,165,
5310,2015-12-01 00:00:00+00:00,7,400,
5310,2016-12-01 00:00:00+00:00,7,203,
5310,2017-12-01 00:00:00+00:00,7,241,
5310,2018-12-01 00:00:00+00:00,8,286,
5310,2019-12-01 00:00:00+00:00,8,106,
5310,2020-12-01 00:00:00+00:00,9,-80,
5310,2021-12-01 00:00:00+00:00,9,255,
5310,2022-12-01 00:00:00+00:00,9,261,
5310,2023-12-01 00:00:00+00:00,9,238,
5310,2024-12-01 00:00:00+00:00,9,160,
5312,2014-12-01 00:00:00+00:00,5,474,
5312,2015-12-01 00:00:00+00:00,5,431,
5312,2016-12-01 00:00:00+00:00,5,439,
5312,2017-12-01 00:00:00+00:00,5,441,
5312,2018-12-01 00:00:00+00:00,5,442,
5312,2019-12-01 00:00:00+00:00,5,454,
5312,2020-12-01 00:00:00+00:00,5,385,
5312,2021-12-01 00:00:00+00:00,5,364,
5312,2022-12-01 00:00:00+00:00,5,437,
5312,2023-12-01 00:00:00+00:00,5,543,
5312,2024-12-01 00:00:00+00:00,5,530,
5314,2014-12-01 00:00:00+00:00,7,223,
5314,2015-12-01 00:00:00+00:00,7,230,
5314,2016-12-01 00:00:00+00:00,8,176,
5314,2017-12-01 00:00:00+00:00,8,206,
5314,2018-12-01 00:00:00+00:00,8,326,
5314,2019-12-01 00:00:00+00:00,8,365,
5314,2020-12-01 00:00:00+00:00,8,307,
5314,2021-12-01 00:00:00+00:00,8,361,
5314,2022-12-01 00:00:00+00:00,8,277,
5314,2023-12-01 00:00:00+00:00,8,262,
5314,2024-12-01 00:00:00+00:00,8,754,
5315,2014-12-01 00:00:00+00:00,7,489,
5315,2015-12-01 00:00:00+00:00,6,764,
5315,2016-12-01 00:00:00+00:00,5,766,
5315,2017-12-01 00:00:00+00:00,5,531,
5315,2018-12-01 00:00:00+00:00,5,569,
5315,2019-12-01 00:00:00+00:00,5,508,
5315,2020-12-01 00:00:00+00:00,5,495,
5315,2021-12-01 00:00:00+00:00,5,558,
5315,2022-12-01 00:00:00+00:00,5,620,
5315,2023-12-01 00:00:00+00:00,5,482,
5315,2024-12-01 00:00:00+00:00,5,484,
5321,2014-12-01 00:00:00+00:00,9,324,
5321,2015-12-01 00:00:00+00:00,8,407,
5321,2016-12-01 00:00:00+00:00,8,459,
5321,2017-12-01 00:00:00+00:00,8,297,
5321,2018-12-01 00:00:00+00:00,8,451,
5321,2019-12-01 00:00:00+00:00,8,257,
5321,2020-12-01 00:00:00+00:00,9,-93,
5321,2021-12-01 00:00:00+00:00,9,304,
5321,2022-12-01 00:00:00+00:00,7,390,
5321,2023-12-01 00:00:00+00:00,7,247,
5321,2024-12-01 00:00:00+00:00,7,25,
5324,2014-12-01 00:00:00+00:00,6,-20,
5324,2015-12-01 00:00:00+00:00,6,-96,
5324,2016-12-01 00:00:00+00:00,6,290,
5324,2017-12-01 00:00:00+00:00,6,205,
5324,2018-12-01 00:00:00+00:00,6,326,
5324,2019-12-01 00:00:00+00:00,6,208,
5324,2020-12-01 00:00:00+00:00,7,-52,
5324,2021-12-01 00:00:00+00:00,7,-259,
5324,2022-12-01 00:00:00+00:00,7,-532,
5324,2023-12-01 00:00:00+00:00,7,-766,
5324,2024-12-01 00:00:00+00:00,7,-120,
5328,2014-12-01 00:00:00+00:00,6,332,
5328,2015-12-01 00:00:00+00:00,6,338,
5328,2016-12-01 00:00:00+00:00,6,420,
5328,2017-12-01 00:00:00+00:00,7,360,
5328,2018-12-01 00:00:00+00:00,7,285,
5328,2019-12-01 00:00:00+00:00,7,285,
5328,2020-12-01 00:00:00+00:00,7,292,
5328,2021-12-01 00:00:00+00:00,7,297,
5328,2022-12-01 00:00:00+00:00,7,314,
5328,2023-12-01 00:00:00+00:00,7,370,
5328,2024-12-01 00:00:00+00:00,7,289,
5340,2014-12-01 00:00:00+00:00,8,234,
5340,2015-12-01 00:00:00+00:00,8,247,
5340,2016-12-01 00:00:00+00:00,8,277,
5340,2017-12-01 00:00:00+00:00,6,464,
5340,2018-12-01 00:00:00+00:00,6,512,
5340,2019-12-01 00:00:00+00:00,6,449,
5340,2020-12-01 00:00:00+00:00,6,447,
5340,2021-12-01 00:00:00+00:00,6,384,
5340,2022-12-01 00:00:00+00:00,6,410,
5340,2023-12-01 00:00:00+00:00,6,302,
5340,2024-12-01 00:00:00+00:00,6,497,
5344,2014-12-01 00:00:00+00:00,7,304,
5344,2015-12-01 00:00:00+00:00,7,351,
5344,2016-12-01 00:00:00+00:00,7,352,
5344,2017-12-01 00:00:00+00:00,7,363,
5344,2018-12-01 00:00:00+00:00,7,345,
5344,2019-12-01 00:00:00+00:00,7,354,
5344,2020-12-01 00:00:00+00:00,7,508,
5344,2021-12-01 00:00:00+00:00,7,560,
5344,2022-12-01 00:00:00+00:00,7,358,
5344,2023-12-01 00:00:00+00:00,7,340,
5344,2024-12-01 00:00:00+00:00,7,519,
5345,2014-12-01 00:00:00+00:00,9,206,
5345,2015-12-01 00:00:00+00:00,8,262,
5345,2016-12-01 00:00:00+00:00,8,270,
5345,2017-12-01 00:00:00+00:00,8,341,
5345,2018-12-01 00:00:00+00:00,8,189,
5345,2019-12-01 00:00:00+00:00,D,120,
5345,2020-12-01 00:00:00+00:00,9,120,
5345,2021-12-01 00:00:00+00:00,D,120,
5345,2022-12-01 00:00:00+00:00,D,37,
5345,2023-12-01 00:00:00+00:00,D,119,
5345,2024-12-01 00:00:00+00:00,9,120,
5348,2014-12-01 00:00:00+00:00,8,227,
5348,2015-12-01 00:00:00+00:00,8,233,
5348,2016-12-01 00:00:00+00:00,9,-12,
5348,2017-12-01 00:00:00+00:00,9,-306,
5348,2018-12-01 00:00:00+00:00,9,705,
5348,2019-12-01 00:00:00+00:00,9,331,
5348,2020-12-01 00:00:00+00:00,9,354,
5348,2021-12-01 00:00:00+00:00,9,306,
5348,2022-12-01 00:00:00+00:00,9,317,
